# IKS01A3 
 
time[us],acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps]
162985000,495,-352,-535,4687,22519,-41190
163004000,407,-514,-348,22793,24549,48458
163023000,593,-869,-24,39938,13893,121618
163042000,233,-1232,94,45175,25236,125480
163061000,267,-1664,397,5511,23068,35954
163080000,659,-1920,677,-24977,14442,-39587
163099000,703,-1450,337,-63374,5923,-61251
163118000,535,-737,-192,-59847,6152,-52305
163137000,412,-567,-509,-55053,10045,-15786
163156000,558,-788,-408,-45465,15435,-2977
163175000,649,-928,-208,-33908,14793,-24030
163194000,502,-745,-143,-30396,22274,-30748
163213000,463,-749,-24,-35435,15114,-22351
163232000,501,-1037,64,-40290,9709,-25374
163251000,535,-1052,26,-42854,8229,-44366
163270000,458,-829,-112,-40152,8839,-44213
163289000,451,-734,-113,-39572,8488,-23480
163308000,436,-782,-105,-38610,10671,-9297
163327000,503,-846,-48,-37557,10000,-12473
163346000,527,-869,-34,-37053,8809,-23923
163365000,570,-870,-18,-35328,6290,-36366
163384000,562,-718,-79,-32793,5969,-40931
163403000,566,-577,-203,-24427,10702,-42396
163422000,595,-483,-230,-14503,14656,-42198
163441000,580,-225,-315,8793,22351,-40442
163460000,551,-17,-385,40839,31114,-27862
163479000,504,38,-345,75114,38793,16778
163498000,579,3,-270,113404,44091,94977
163517000,873,-406,61,138427,24396,175801
163536000,525,-1119,230,126839,25328,203541
163555000,311,-1674,660,86977,6458,116702
163574002,839,-2671,1095,18305,5587,-26427
163593000,817,-2117,647,-56595,-4381,-122671
163612000,564,-950,239,-65251,-3664,-110458
163631000,401,-335,-142,-58412,-8412,-47664
163650000,527,-414,-364,-40625,-9145,10213
163669000,741,-653,-348,-15694,-10793,11832
163688000,657,-649,-248,2564,-10503,-1206
163707000,538,-603,-130,6977,-12213,19221
163726000,459,-941,39,870,-17083,26259
163745000,505,-1088,50,3145,-15496,-13099
163764000,542,-664,-172,14122,-7908,-27984
163783000,600,-632,-165,13618,-6320,61312
163802000,560,-957,76,5969,-17862,167984
163821000,410,-1415,130,-7145,-25603,187984
163840000,133,-1337,102,-21511,-7297,82702
163859000,379,-1462,234,-45358,-7541,-14641
163878000,596,-1354,193,-63175,-15480,-74015
163897000,513,-774,-38,-56183,-18977,-58198
163916000,441,-622,-158,-53099,-22167,-3465
163935000,548,-840,-149,-46931,-22702,17312
163954000,575,-1043,-125,-40610,-20305,-12213
163973000,438,-971,-120,-36824,-8824,-46045
163992000,437,-859,-73,-37862,-4839,-63221
164011000,516,-927,-31,-41816,-5007,-70564
164030000,575,-1060,-49,-44641,-7480,-94137
164049000,548,-1096,-78,-44931,-9557,-126000
164068000,501,-846,-96,-43389,-3038,-139832
164087000,568,-714,-119,-43206,-4793,-131251
164106000,654,-749,-120,-44839,-8137,-124641
164125000,665,-822,-167,-39694,-9236,-139114
164144000,598,-636,-216,-34259,396,-155725
164163000,611,-476,-239,-27022,809,-157022
164182000,633,-357,-222,-15847,4778,-141480
164201000,582,-247,-315,-9603,5221,-119129
164220000,474,-86,-369,7908,15587,-85435
164239000,316,157,-488,31068,30732,-49343
164258000,246,408,-479,60519,51068,40000
164277000,374,300,-341,83541,52992,199771
164296000,638,48,-34,116564,40351,391419
164315000,949,-569,127,133190,-14732,500259
164334000,127,-1843,110,106473,-36030,477755
164353000,-132,-2242,158,69908,-17145,114519
164372000,837,-2781,895,10076,-4396,-204717
164391000,533,-1864,302,-51938,30610,-256839
164410000,455,58,-364,-7404,18351,-203038
164429000,174,886,-945,21511,23160,-7236
164448000,488,-406,-641,61206,17343,190809
164467000,1005,-1135,-243,97877,-6122,180137
164486000,129,-1717,-271,98076,14366,67572
164505000,358,-1826,119,33954,8702,-98748
164524000,740,-1716,603,-213,1496,-141312
164543000,689,-890,81,-12076,-21129,-81206
164562000,467,-524,-465,-8595,-14641,-3236
164581000,355,-676,-382,-4229,-15938,87206
164600000,272,-990,-321,3557,-1465,90152
164619000,267,-857,-148,7190,14015,27786
164638000,387,-1002,212,-4931,10137,-13770
164657000,613,-1270,289,-21847,-2503,-34595
164676000,570,-996,94,-29862,-8259,-28198
164695000,463,-734,-80,-26931,-11053,-14000
164714001,464,-751,-197,-20854,-9343,-1618
164733000,533,-885,-187,-16442,-4671,-6030
164752000,567,-875,-122,-12167,-412,-19847
164771000,519,-846,-63,-11312,2793,-26320
164790000,558,-925,0,-13160,839,-27175
164809000,592,-1017,-5,-18122,-2106,-34000
164828000,574,-992,-6,-23496,-1557,-36595
164847000,648,-895,-10,-26167,-7908,-43114
164866000,704,-887,-55,-28106,-12702,-43038
164885000,537,-943,-71,-32534,-11633,-42580
164904000,530,-940,-22,-30656,-10305,-54030
164923000,764,-882,10,-34687,-19404,-77755
164942000,784,-762,8,-33221,-27694,-75374
164961000,670,-725,-106,-35083,-30916,-70305
164980000,555,-751,-208,-36549,-30091,-82320
164999000,591,-686,-238,-32229,-17679,-107526
165018000,605,-452,-266,-23755,-12748,-113312
165037000,628,-378,-306,-14488,-11893,-99908
165056000,541,-241,-405,2717,-6824,-86992
165075000,376,-68,-508,25251,6641,-64442
165094000,180,425,-559,62931,28793,4045
165113000,340,539,-528,95114,31969,175450
165132000,610,-15,-55,113694,7053,399511
165151000,791,-751,265,142687,-33618,500259
165170000,-115,-2102,197,103847,-44503,464702
165189000,-644,-2565,217,66885,-20091,157664
165208000,605,-3026,1141,-6183,16351,-204748
165227000,685,-1785,582,-77786,27755,-313511
165246000,429,40,-300,-41450,19297,-268473
165265000,110,583,-791,-19938,18320,-70351
165284000,603,-470,-619,10015,12809,120778
165303000,1042,-734,-63,50763,-11633,159282
165322000,53,-1148,-162,50167,-5358,155374
165341000,90,-1383,142,11145,-9465,43267
165360000,594,-1798,757,-24687,-12778,-59908
165379000,609,-1314,304,-47847,-13221,-107068
165398000,426,-506,-225,-32946,-9038,-76625
165417000,325,-443,-378,-30824,-427,12152
165436001,535,-910,-207,-18687,-1251,53908
165455000,361,-1095,-174,-11236,9969,33328
165474000,332,-780,-26,-18167,13251,-656
165493000,487,-975,222,-26793,-564,7648
165512000,560,-1384,148,-41083,-11541,6061
165531000,481,-1170,19,-50961,-13557,2320
165550000,398,-975,-105,-56763,-11816,3251
165569000,393,-1038,-159,-59480,-5526,-1160
165588000,440,-1074,-131,-62458,946,-25206
165607000,449,-1056,-99,-64305,4763,-51618
165626000,429,-955,-99,-64931,5465,-66946
165645000,404,-903,-141,-66763,4366,-64854
165664000,411,-858,-204,-66335,3114,-58580
165683000,441,-833,-254,-64656,2244,-56687
165702000,354,-804,-370,-62137,6870,-67297
165721000,450,-778,-372,-57175,7175,-90793
165740000,504,-613,-360,-51083,9022,-95282
165759000,494,-544,-372,-43969,6931,-76595
165778000,438,-591,-389,-37587,9541,-56030
165797001,432,-628,-368,-29786,13236,-58763
165816000,488,-565,-354,-19572,19297,-58427
165835000,535,-468,-329,-7984,26412,-62442
165854001,538,-355,-330,7022,33114,-64473
165873000,452,-107,-463,28198,46183,-60274
165892000,235,442,-608,66916,64702,-17175
165911000,320,415,-548,95022,74946,125404
165930000,653,-338,11,115068,61114,292335
165949000,1226,-1299,331,125541,17480,382732
165968000,246,-1694,270,103221,7435,339190
165987000,-289,-2251,417,44076,33511,67404
166006000,512,-2828,659,-29923,42931,-200580
166025000,674,-1393,250,-50229,49984,-253465
166044000,320,72,-462,-20732,49175,-204229
166063000,232,222,-799,-11664,44442,-10244
166082000,891,-584,-227,15557,27343,120366
166101000,1156,-882,126,46977,-656,143694
166120000,166,-1332,-48,36595,9557,127908
166139000,13,-1357,208,-946,18916,17099
166158000,648,-1542,638,-20167,15633,-94534
166177000,662,-1085,222,-35358,9725,-128396
166196000,535,-513,-266,-18061,6885,-54290
166215000,502,-502,-131,-17129,5648,66122
166234000,716,-803,-5,-3404,-7099,123465
166253000,337,-844,-142,6992,15114,99541
166272000,363,-1169,145,-13114,12412,8473
166291000,697,-1579,401,-28274,3755,-61938
166310000,630,-1106,207,-45206,-732,-69572
166329000,466,-713,-78,-42732,-4274,-37557
166348000,466,-696,-207,-36916,-1877,-3190
166367000,499,-888,-151,-30122,-595,2412
166386000,454,-947,-100,-24183,6061,-14595
166405000,460,-812,-15,-22916,7114,-19526
166424000,554,-920,27,-27251,1022,-18061
166443000,568,-989,16,-30396,-5923,-20916
166462000,479,-928,-52,-29969,-6259,-23190
166481000,518,-844,-72,-30320,-7160,-23022
166500000,517,-795,-38,-30717,-7816,-18534
166519000,505,-841,-53,-30885,-7725,-25541
166538000,555,-909,-12,-31480,-8320,-46458
166557000,585,-918,23,-33038,-6290,-62015
166576000,549,-839,30,-32763,-7145,-69083
166595000,551,-771,35,-34610,-9038,-79587
166614000,546,-713,-107,-32702,-488,-89755
166633000,596,-608,-192,-27480,2595,-109557
166652000,545,-299,-330,-10458,12442,-114091
166671000,326,326,-687,27053,30274,-100412
166690000,335,687,-934,70717,49603,6687
166709000,544,404,-463,105251,42519,200687
166728000,830,-57,-74,152854,11679,415038
166747000,920,-1351,177,160122,-50290,445389
166766000,-104,-1989,479,121893,-43908,333587
166785000,286,-2775,1389,25267,-32137,52427
166804000,657,-3468,1330,-93221,-15847,-160977
166823000,245,-989,185,-87129,9297,-197282
166842000,-12,303,-435,-67083,11725,-132916
166861000,161,235,-736,-25206,22122,3465
166880000,784,-257,-574,27267,15282,35404
166899000,1010,-689,-138,58702,-11328,46885
166918000,300,-1065,108,39603,-11404,88244
166937000,219,-1233,454,2946,-14885,60503
166956000,502,-1844,707,-34412,-13938,-22580
166975000,586,-1748,410,-67664,-9419,-106015
166994000,404,-1141,175,-78931,-2671,-98870
167013000,270,-706,150,-81221,4366,-50061
167032000,409,-677,-35,-70137,13969,-23816
167051000,491,-632,-115,-53618,23984,-36183
167070000,492,-616,-62,-36870,26916,-68519
167089000,467,-726,-39,-19786,43312,-118610
167108001,810,-748,106,-7541,49419,-185480
167127000,915,-777,113,-6641,48793,-244549
167146000,802,-546,31,-3358,45633,-254000
167165000,667,-427,-93,137,42656,-236717
167184000,818,-380,-83,9541,45160,-207541
167203000,1049,-370,10,6198,39175,-186549
167222000,1155,-366,-21,13267,26992,-151251
167241000,1003,-423,-171,16702,17312,-119404
167260000,987,-394,-224,21511,25648,-99694
167279000,1152,-221,-175,22503,23893,-85954
167298000,1170,-231,-197,22458,14076,-66458
167317000,1100,-304,-233,22946,2396,-61938
167336000,1048,-346,-330,29053,4503,-78061
167355000,1005,-114,-356,31114,4793,-86458
167374000,950,85,-354,40396,-1725,-68931
167393000,840,83,-453,50702,-3419,-62167
167412000,784,246,-594,68931,4534,-69664
167431000,641,469,-637,89816,18519,-53679
167450000,590,507,-643,116396,39312,-34977
167469000,657,460,-532,139633,64732,-9312
167488000,900,125,-119,154564,80473,52213
167507000,1148,-89,196,162519,82916,154290
167526000,1746,-563,632,160183,41511,231129
167545000,1068,-1205,612,127587,20702,190290
167564000,119,-556,989,120824,24274,58458
167583000,1031,-1406,1436,78198,20839,-63206
167602000,1550,-1284,1011,13496,-3450,-124916
167621000,1105,-313,378,534,-4961,-89755
167640000,1022,5,4,-549,-8534,152
167659000,1176,-39,58,-4274,-18442,135038
167678000,1114,-252,45,854,-24061,151664
167697000,486,-172,-11,19083,3465,80793
167716000,728,-514,293,29862,7221,-2442
167735000,1203,-852,651,1465,-11954,-65709
167754000,1207,-469,478,-17908,-17740,-70305
167773000,1290,-138,214,-22534,-34229,-5496
167792000,1232,-289,173,-26274,-45862,62061
167811000,1053,-432,73,-23221,-47328,75114
167830000,791,-354,-8,-20946,-30778,50702
167849000,905,-327,102,-19389,-21450,15312
167868000,1109,-593,278,-27770,-28625,-20274
167887000,1152,-542,312,-37801,-32458,-38549
167906000,1129,-384,222,-41664,-40091,-31068
167925000,1111,-337,189,-43419,-48473,-17053
167944000,1066,-340,160,-43083,-52229,-5801
167963000,1017,-374,153,-43465,-55755,-3374
167982000,982,-411,275,-45801,-52854,-6045
168001000,955,-350,178,-47541,-51709,-8229
168020000,911,-328,181,-50366,-52687,-6396
168039000,903,-343,139,-50305,-50427,-9343
168058000,865,-354,142,-51267,-50381,-18412
168077000,814,-308,77,-49786,-50000,-29938
168096000,756,-259,8,-46885,-47984,-36977
168115000,638,-198,-138,-41374,-41786,-45175
168134000,572,-66,-258,-30106,-31480,-56702
168153000,478,210,-409,-12045,-18885,-51877
168172000,179,638,-752,20519,10519,-36305
168191000,329,887,-926,63984,47358,-12106
168210000,622,457,-726,98793,70534,36137
168229000,844,-24,-193,112610,85236,106595
168248001,1260,-177,222,138076,69160,207007
168267000,1094,-1030,458,123557,36656,236824
168286000,975,-1213,983,83267,13969,126503
168305000,1268,-2277,1373,-1099,2931,-30259
168324000,1451,-2147,1179,-75068,-24122,-131587
168343000,690,-386,62,-82000,3007,-124396
168362000,431,846,-500,-41022,2809,-33770
168381000,598,759,-803,-11694,-1618,119893
168400000,827,138,-444,14580,1893,200061
168419000,820,-150,-186,50931,6259,227374
168438000,547,-274,51,74580,17297,249725
168457000,586,-457,253,84900,10320,244534
168476000,764,-1192,604,77648,-4488,161160
168495000,858,-1495,786,58961,-5389,66167
168514000,801,-1408,546,38137,1267,-1419
168533000,716,-1103,425,14916,6305,-19587
168552000,634,-1012,380,-5022,7679,-27450
168571000,714,-936,319,-12427,8824,-62244
168590000,660,-610,116,-2946,5007,-105557
168609000,640,-45,-142,20702,19541,-62351
168628000,966,-279,-92,29465,4366,68702
168647000,1147,-945,373,15053,-29480,146442
168666000,605,-1167,273,5374,-22167,126717
168685000,509,-1304,384,-19679,-22625,20625
168704000,947,-1621,513,-50167,-26381,-72000
168723000,997,-1235,470,-76274,-32137,-101893
168742000,788,-813,205,-80137,-36946,-76977
168761000,741,-657,49,-83083,-39740,-22045
168780000,770,-737,22,-79038,-39862,-5312
168799000,637,-704,-41,-67679,-26625,-12351
168818000,659,-581,-19,-57496,-20854,-27572
168837000,685,-649,10,-50900,-19404,-40167
168856000,713,-663,28,-43068,-16259,-49404
168875000,673,-560,-61,-37603,-12229,-47938
168894000,705,-490,-150,-34198,-11938,-41374
168913000,755,-553,-142,-34564,-13862,-37954
168932000,763,-585,-139,-29648,-12916,-41404
168951000,686,-504,-159,-26396,-8381,-36442
168970000,639,-495,-192,-22061,-4198,-26946
168989000,716,-498,-177,-15969,-4564,-36839
169008000,739,-344,-214,-351,1893,-54290
169027000,546,15,-362,24839,14809,-53954
169046000,395,410,-540,59480,34717,-13755
169065000,483,367,-523,96824,53450,40839
169084000,688,41,-95,123358,58122,138061
169103000,795,-475,273,151969,42259,238778
169122000,568,-1290,480,137435,20717,303908
169141000,647,-1704,1111,100488,6610,201267
169160000,1012,-3115,1616,-2641,-8778,8152
169179000,967,-2698,949,-87816,-25053,-138732
169198000,454,-669,197,-82305,-1389,-188763
169217000,296,574,-384,-45267,19694,-141541
169236000,477,367,-895,-11923,17053,19694
169255000,1045,-336,-80,24274,19175,110641
169274000,1273,-589,44,56366,-5297,144610
169293000,309,-1014,112,45145,10381,123312
169312000,325,-1206,493,18809,11160,15114
169331000,888,-1752,1039,-31022,1709,-69603
169350000,859,-1508,618,-80137,-10793,-99114
169369000,689,-580,110,-59770,-1862,-102152
169388002,513,-147,-343,-50977,-2916,-26061
169407000,729,-531,-224,-39145,-1679,38610
169426000,915,-832,-60,-26778,-2213,35893
169445000,680,-773,-80,-18992,13541,8106
169464000,538,-411,7,-14335,19954,-7465
169483000,609,-629,130,-9694,17145,-137
169502000,750,-924,217,-14000,11297,-15145
169521000,767,-976,199,-20351,8183,-42778
169540000,704,-731,171,-21770,8366,-48412
169559000,658,-625,151,-22763,7862,-31801
169578000,617,-716,163,-24320,13709,-25374
169597000,681,-818,253,-24564,19786,-42778
169616000,681,-789,345,-23908,30244,-77053
169635000,698,-670,423,-24183,34854,-99267
169654000,605,-505,379,-25572,39282,-90778
169673000,586,-447,340,-24977,45328,-73603
169692000,638,-451,342,-22885,50793,-72793
169711000,596,-487,238,-21664,56992,-85053
169730000,622,-434,199,-20824,69343,-90442
169749000,700,-357,156,-15435,72748,-100503
169768000,712,-194,65,-8671,67969,-110656
169787000,415,251,-230,14900,77099,-110198
169806000,454,998,-598,67786,100122,-89603
169825000,878,557,-420,104870,102564,9862
169844000,1246,-235,280,114122,81206,157175
169863000,1168,-805,479,111725,43541,312488
