# IKS01A3 
 
time[us],acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps]
336724000,-225,477,-992,-10061,-41206,70717
336743000,-259,523,-1000,-7832,-35450,73755
336762000,-240,500,-969,-7557,-31282,77786
336781000,-218,491,-967,-6442,-26885,77618
336800000,-187,441,-914,-5740,-27435,69801
336819000,-187,470,-913,-3664,-29175,56916
336838000,-280,525,-971,366,-23129,51129
336857000,-272,535,-969,1190,-15541,52351
336876000,-278,527,-990,6259,-7343,48259
336895000,-286,481,-986,10229,-4458,39435
336914000,-375,498,-1041,15312,1938,32183
336933000,-372,500,-1046,22213,10290,25038
336952000,-353,515,-1039,28671,15450,18061
336971000,-342,535,-1024,39053,19526,11221
336990000,-321,549,-1017,46885,22671,4748
337009000,-287,552,-998,53007,24564,-152
337028000,-263,490,-929,57984,24717,-7465
337047000,-250,449,-908,60122,25587,-17251
337066000,-255,467,-939,61664,26671,-26183
337085000,-169,447,-901,59068,23801,-29038
337104000,-193,420,-893,56641,27694,-34335
337123000,-179,386,-890,52076,28335,-40595
337142000,-241,402,-921,46854,28091,-47404
337161000,-240,380,-903,40549,33175,-52580
337180000,-276,331,-898,34122,34839,-64580
337199000,-387,315,-902,26244,38595,-79725
337218000,-466,297,-884,16564,46320,-96045
337237000,-572,291,-885,6656,53312,-122106
337256000,-589,366,-923,-961,62931,-150717
337275000,-534,346,-757,-14274,64961,-177053
337294000,-473,339,-748,-23541,76229,-201419
337313000,-357,291,-654,-36885,70030,-227648
337332000,-226,341,-597,-50137,55175,-249328
337351000,470,426,-518,-55862,24061,-254106
337370000,3065,822,30,23694,-115328,-289908
337389000,-554,2427,-1760,80335,-137709,-94580
337408000,-683,735,-1641,-39862,73053,152610
337427000,-447,318,-1721,-29709,63603,165480
337446000,256,163,-234,-36549,-31908,123496
337465000,82,283,-268,-17954,-46137,59160
337484000,-218,409,-1173,-7557,-50961,53633
337503000,-140,404,-921,-23419,-62396,75603
337522000,-133,415,-792,-24244,-64381,78625
337541000,-143,518,-885,-26870,-65175,79908
337560000,-148,559,-938,-28992,-71755,81801
337579000,-198,548,-878,-28320,-72396,80305
337598000,-256,567,-921,-27648,-65816,79068
337617001,-258,569,-964,-26488,-60961,80748
337636000,-262,574,-954,-24549,-55557,84000
337655000,-273,595,-947,-22305,-47541,88030
337674000,-219,522,-926,-21236,-43419,88946
337693000,-188,509,-882,-18992,-46488,79175
337712000,-227,552,-930,-16213,-47358,69954
337731000,-216,590,-948,-13755,-44580,68870
337750000,-192,570,-959,-12488,-39755,71221
337769000,-191,544,-950,-11725,-36213,73954
337788000,-148,509,-908,-10274,-34656,69419
337807000,-164,489,-909,-8748,-35358,60030
337826000,-129,519,-913,-5893,-34351,52748
337845000,-120,528,-941,-3908,-31954,51450
337864000,-139,505,-968,-2717,-26656,51984
337883000,-117,478,-954,-1374,-24625,47603
337902000,-140,484,-971,-45,-21984,38625
337921000,-131,500,-997,2122,-17022,32610
337940000,-139,551,-1033,5358,-9068,29893
337959000,-127,537,-1029,7297,0,30259
337978000,-127,504,-1002,10091,7572,26519
337997000,-124,485,-1000,11083,12396,19221
338016000,-146,525,-1019,13221,17847,12778
338035000,-146,570,-1020,15801,24274,11282
338054000,-117,542,-1016,18000,26091,11526
338073000,-158,544,-1035,20503,27618,9572
338092000,-235,568,-1023,23755,30748,4442
338111000,-247,558,-957,28687,33801,-4916
338130000,-229,514,-953,35160,36183,-16916
338149000,-214,491,-917,40687,38992,-27572
338168000,-226,466,-911,45328,41694,-36931
338187000,-268,420,-907,46641,44091,-47190
338206000,-331,375,-928,45603,47358,-61725
338225000,-420,376,-972,44427,50656,-82534
338244000,-476,375,-979,42778,55725,-106702
338263000,-489,422,-969,39801,62076,-132412
338282000,-576,486,-969,36427,72839,-154458
338301000,-601,524,-969,31694,84091,-178213
338358000,-431,497,-725,2595,104671,-241725
338377000,-64,430,-585,-12412,107557,-252458
338396000,1302,999,-266,-6229,72305,-223083
338415000,958,2653,-1021,71358,-44198,-224931
338434000,-875,924,-1774,34534,-40259,-23145
338453000,-358,545,-793,-63801,104305,136458
338472000,17,-37,-1091,-65984,132229,117740
338491000,335,225,-566,-79129,-23160,61312
338510000,92,301,-334,-22351,-54625,-14091
338529000,-122,522,-899,-17679,-38442,-9709
338548000,-87,506,-998,-31511,-45297,27358
338567000,-131,504,-1077,-32152,-25557,58992
338586000,-127,426,-1018,-31557,-40366,56763
338605000,-141,423,-934,-27358,-51923,49206
338624000,-190,435,-1008,-25251,-48106,51587
338643000,-159,430,-1015,-22778,-46122,53343
338662000,-149,436,-986,-17755,-49251,52916
338681000,-194,431,-978,-13694,-45267,54900
338700000,-210,420,-1011,-10366,-41725,56106
338719000,-179,362,-984,-8793,-41618,53770
338738000,-207,349,-969,-7419,-42152,48244
338757000,-198,360,-966,-6076,-41007,43664
338776000,-207,372,-981,-5832,-40320,41297
338795000,-216,397,-975,-4030,-37389,40977
338814000,-199,395,-936,-3404,-35908,40473
338833000,-183,399,-924,-2366,-35435,36778
338852000,-152,402,-917,-2000,-36488,33694
338871000,-177,422,-937,-1175,-36106,32045
338890000,-142,442,-955,-1160,-34137,34671
338909000,-115,466,-908,-717,-32076,37465
338928000,-155,481,-991,534,-27755,43206
338947000,-157,467,-988,625,-26595,48259
338966000,-157,457,-973,1374,-27389,47847
338985000,-165,476,-1000,1908,-28213,48549
339004000,-195,472,-1027,2000,-28320,50580
339023000,-191,468,-1000,2076,-30320,50748
339042000,-212,478,-1012,3145,-32244,48519
339061000,-224,489,-1010,5618,-30824,46885
339080000,-212,477,-997,7190,-29206,46167
339099000,-183,445,-996,10427,-27709,41587
339118000,-169,443,-994,13969,-26198,36977
339137000,-214,450,-1040,17053,-20503,36656
339156000,-219,420,-1013,19740,-13557,37251
339175000,-184,356,-1009,20687,-10793,31374
339194000,-189,357,-1029,23175,-11908,21511
339213000,-226,374,-1061,24396,-10870,15770
339232000,-295,388,-1102,24580,-6030,12473
339251000,-324,405,-1105,24000,580,9160
339270000,-326,403,-1080,24900,7206,3282
339289000,-320,407,-1057,26213,12106,-5068
339308000,-325,420,-1034,27358,16458,-13206
339327000,-352,429,-1026,28809,20610,-20503
339346000,-347,417,-989,29175,23954,-27770
339365000,-395,420,-994,31312,28000,-37908
339384000,-417,408,-970,32167,31053,-46641
339403000,-450,406,-987,35984,37190,-60091
339422000,-498,346,-961,37480,40793,-80381
339441000,-562,259,-1007,37496,49297,-103938
339460000,-512,198,-962,33114,56687,-126320
339479000,-531,151,-986,24992,66687,-147083
339498000,-478,118,-921,16778,71923,-176793
339517000,-503,112,-907,6580,73954,-209374
339536001,-557,138,-891,-7114,78656,-239725
339555000,-457,139,-770,-24320,81511,-270351
339574000,231,367,-554,-45114,74030,-238977
339593000,2570,787,182,15404,-56045,-319740
339612000,-1485,2078,-1819,61572,-73450,-101725
339631000,-1244,1317,-1967,-57648,77038,147557
339650000,-159,-230,-474,-60106,64213,101236
339669000,90,190,-281,-86717,-8854,73068
339688000,-11,99,-938,-19984,-11526,7770
339707000,-141,349,-997,-14717,-26244,12763
339726000,-152,243,-873,-29908,-37236,30442
339745000,-146,270,-878,-25526,-40198,33007
339764000,-162,349,-902,-27847,-49435,35526
339783000,-185,366,-900,-27450,-59923,34442
339802000,-178,356,-857,-27816,-64458,33114
339821000,-173,401,-883,-29419,-67053,33206
339840000,-227,462,-949,-29221,-67190,40229
339859000,-260,482,-949,-30244,-63755,54167
339878000,-262,478,-916,-30961,-59221,66183
339897000,-248,428,-909,-33175,-56488,72106
339916000,-209,391,-859,-35877,-59984,70503
339935000,-227,431,-812,-38076,-66931,61557
339954000,-284,527,-850,-38625,-69709,57740
339973000,-307,598,-892,-37755,-68366,61404
339992000,-306,605,-904,-37709,-62000,70961
340011000,-309,601,-905,-35312,-58335,78580
340030000,-309,660,-934,-30564,-54534,82564
340049000,-264,680,-960,-27114,-53694,87328
340068000,-207,608,-920,-20717,-53954,83129
340087000,-245,654,-923,-12396,-57297,70152
340106000,-297,716,-994,-4396,-53007,70274
340125000,-346,719,-1055,-152,-36793,83480
340144000,-276,660,-995,3404,-23206,91022
340163000,-259,588,-990,8610,-15175,86122
340182000,-247,553,-1021,15832,-14274,74427
340201000,-337,581,-1051,21938,-7419,68534
340220000,-340,579,-1040,27435,3679,67664
340239000,-284,519,-1013,31404,8442,61083
340258000,-278,521,-990,38030,9740,47954
340277000,-308,550,-977,43190,13404,37862
340296000,-291,552,-951,47404,17267,30015
340315000,-266,518,-943,50198,21236,22992
340334000,-243,477,-932,53618,21938,10045
340353000,-233,487,-946,55954,20290,-4045
340372000,-269,493,-973,56824,24259,-14000
340391000,-293,498,-1001,58610,28183,-24000
340410000,-308,486,-997,59480,32595,-35740
340429000,-296,495,-974,61877,35877,-50183
340448000,-321,522,-959,64824,40335,-62992
340467000,-416,519,-947,67282,49954,-72641
340486000,-412,455,-892,64671,58015,-84778
340505000,-424,385,-846,61374,61709,-108503
340524000,-437,429,-833,57312,60320,-136259
340543000,-469,436,-871,50137,65847,-155389
340562000,-434,408,-832,36992,76198,-172427
340581000,-346,337,-715,25603,78717,-196442
340600000,-270,302,-645,10213,69496,-230045
340619000,-178,318,-534,-6366,56809,-259541
340638000,45,559,-529,-21160,41511,-263236
340657000,1250,1077,-777,-6061,31267,-192213
340676000,920,2374,-17,55450,-85022,-161496
340695000,-634,1479,-1625,25648,-2488,57129
340714000,-94,599,-1306,-44473,49557,166717
340733000,-141,60,-784,-38091,34061,154351
340752000,128,327,-424,-44610,-33297,114396
340771000,123,270,-707,-14167,-74671,72045
340790000,-69,348,-713,-13053,-86458,47022
340809000,-236,435,-972,-12916,-76671,68015
340828000,-205,443,-942,-22259,-64076,92992
340847000,-145,297,-819,-32534,-67740,94061
340866000,-154,237,-805,-41358,-75923,79618
340885000,-216,303,-922,-46839,-76366,70641
340904000,-250,410,-947,-52961,-73358,70961
340923000,-262,441,-985,-56580,-65679,76396
340942000,-247,428,-979,-58305,-60366,77877
340961000,-206,407,-983,-58687,-60030,71160
340980000,-226,477,-997,-56396,-60106,64870
340999000,-238,546,-1008,-52458,-56503,66839
341018000,-221,572,-983,-48244,-49175,71358
341037000,-166,599,-968,-42458,-43664,74412
341056000,-119,562,-945,-39526,-42259,75862
341075000,-77,531,-929,-33862,-44335,73541
341094000,-114,572,-933,-28427,-45236,68549
341113000,-152,615,-1001,-20793,-42091,68244
341132000,-118,642,-1030,-15786,-36748,73801
341151000,-117,614,-1048,-9267,-30977,76580
341170000,-108,585,-1009,-4290,-28351,72045
341189000,-143,578,-1014,1572,-26534,65038
341208000,-210,607,-1030,8564,-20045,59374
341227000,-240,628,-1044,13312,-10244,60717
341246000,-181,572,-998,16656,-4091,61954
341265000,-198,540,-981,22458,-198,54305
341284000,-194,534,-949,26977,-2198,41648
341303000,-275,592,-975,32732,-1083,28427
341322000,-271,596,-985,36549,3648,22580
341341000,-276,621,-972,40396,9816,17358
341360000,-285,577,-960,43954,15374,9541
341379000,-279,559,-945,49038,17267,-2641
341398000,-274,562,-939,52396,18244,-12763
341417000,-264,557,-933,55664,20381,-21740
341436000,-292,537,-928,57099,23740,-28045
341455005,-294,474,-894,55770,27725,-36564
341474000,-298,431,-884,53282,29007,-49923
341493000,-291,423,-885,49312,30381,-63816
341512000,-323,447,-897,46167,35251,-75389
341531000,-341,453,-911,41618,41358,-84137
341550000,-386,446,-915,37648,49099,-93419
341569000,-458,445,-928,32717,59053,-107832
341588000,-429,396,-867,24885,65175,-125389
341607000,-417,389,-846,19908,68763,-151664
341626000,-530,459,-921,13587,76183,-174442
341645000,-499,460,-864,2900,85251,-188946
341664000,-390,356,-766,-10229,90229,-208519
341683000,-327,374,-689,-21083,83114,-238259
341702000,-205,327,-627,-35801,73496,-262290
341721000,297,616,-469,-49404,55938,-262015
341740000,3871,1253,-510,-9618,-72351,-100335
341759000,183,3106,-1891,47679,-115862,-150091
341778000,-603,1064,-1673,-12458,31770,108580
341797000,-175,407,-827,-36229,66213,182152
341816000,-94,-110,-603,-66274,43557,133816
341835000,64,229,-326,-40244,-18274,72534
341854000,-120,323,-963,-3221,-60519,40748
341873000,-303,471,-1016,-5175,-61526,44549
341892000,-283,483,-888,-15236,-46671,70442
341911000,-241,406,-961,-19114,-34809,82946
341930000,-158,306,-895,-23877,-42503,75145
341949000,-171,285,-793,-26687,-54488,57312
341968000,-211,388,-867,-28931,-57633,47282
341987000,-206,440,-929,-31816,-55374,50702
342006000,-229,448,-919,-32946,-52580,55893
342025000,-219,432,-895,-33694,-50412,57297
342044000,-225,387,-907,-33801,-50625,52732
342063000,-194,376,-910,-34458,-53572,44427
342082000,-181,412,-921,-34320,-55190,40183
342101000,-172,472,-960,-33114,-53129,40687
342120000,-209,514,-1003,-30778,-47572,44137
342139000,-191,514,-1007,-29908,-41770,49175
342158000,-157,500,-1023,-26625,-36900,51297
342177000,-104,482,-990,-24137,-37511,47862
342196000,-131,546,-1020,-17908,-38320,44671
342215000,-171,596,-1072,-12274,-31175,48381
342234000,-192,588,-1046,-8473,-22671,54351
342253000,-170,558,-1021,-2351,-17938,55068
342272000,-164,507,-978,1190,-16534,50290
342291000,-172,528,-990,6671,-16412,42977
342310000,-286,594,-1059,14488,-10732,40931
342329000,-308,603,-1050,20213,-274,46656
342348000,-271,524,-1010,23557,7297,46641
342367000,-249,473,-995,30549,7938,36152
342386000,-290,493,-1009,35877,7221,26534
342405000,-329,526,-1021,39725,11633,20763
342424000,-345,527,-1015,43755,16580,18122
342443000,-328,517,-987,47007,19419,11755
342462000,-311,514,-970,51603,20824,1618
342481000,-302,502,-985,55190,20900,-9206
342500000,-315,494,-975,58320,23206,-18503
342519000,-307,449,-949,59419,25847,-26106
342538000,-276,418,-932,59954,26244,-36702
342557000,-320,396,-954,59664,28656,-46335
342576000,-306,375,-934,58748,32458,-56656
342595000,-364,366,-953,58961,34335,-71328
342614000,-396,339,-958,57022,37419,-88015
342633000,-462,290,-989,55236,43832,-104854
342652000,-498,218,-987,47969,52503,-128900
342671000,-510,160,-969,40167,57450,-159465
342690000,-509,180,-939,30137,64961,-191435
342709000,-547,219,-921,16152,74717,-215465
342728000,-482,264,-849,1496,83755,-230778
342747000,-310,226,-706,-17129,84717,-246671
342766000,245,324,-402,-37374,63587,-239694
342785000,3999,1801,250,9664,-75282,-78961
342804000,510,3489,-1028,51465,-150152,-103022
342823000,-545,671,-1351,-20213,-687,67526
342842000,-446,392,-1289,-39343,106061,146427
342861000,-11,86,-1042,-61816,41679,111038
342880000,181,159,-274,-42916,-36320,75862
342899000,-41,155,-738,-15526,-44839,34748
342918000,-135,252,-1103,-16610,-59358,33404
342937000,-208,379,-959,-23526,-64000,50839
342956002,-155,394,-925,-27083,-54045,71297
342975000,-143,377,-955,-29068,-53297,75129
342994000,-120,346,-892,-31603,-63877,70106
343013000,-148,320,-879,-33328,-67740,64381
343032000,-198,370,-940,-34458,-66274,65938
343051000,-185,401,-964,-35740,-64335,73954
343070000,-226,408,-958,-35648,-59954,81832
343089000,-196,383,-947,-36687,-59038,84778
343108000,-192,340,-947,-38396,-61648,83160
343127000,-185,373,-944,-36045,-63557,76152
343146000,-177,439,-961,-34580,-67190,73877
343165000,-230,505,-1056,-31297,-62366,80229
343184000,-206,518,-1080,-29114,-53358,89282
343203000,-132,460,-1036,-29251,-51770,92793
343222000,-75,437,-1000,-25175,-53206,84442
343241000,-157,537,-1047,-18809,-53572,77068
343260000,-190,589,-1144,-12580,-44977,80641
343279000,-223,602,-1145,-8992,-29358,89770
343298000,-156,510,-1073,-5435,-19053,93312
