# IKS01A3 
 
time[us],acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps]
52294000,1049,7,-17,-2198,-1312,-442
52313000,1052,0,-7,-2061,-1709,-412
52332000,1051,2,-4,-1801,-1557,-244
52351000,1053,1,-8,-1847,-1465,-274
52370000,1052,-1,-11,-1984,-1251,-229
52389000,1052,0,-14,-2015,-1618,-259
52408000,1055,-3,-13,-2000,-1694,-473
52427000,1048,1,-22,-2030,-1297,-351
52446000,1052,1,-5,-2000,-1694,-259
52465000,1049,5,-17,-2106,-1389,-412
52484000,1048,2,-8,-1908,-1633,-305
52503000,1047,1,3,-2106,-1587,-381
52522000,1050,0,-13,-1954,-1480,-229
52541000,1048,0,-4,-1893,-1633,-427
52560000,1049,1,-13,-1923,-1480,-351
52579000,1057,3,-4,-2000,-1694,-366
52598000,1052,3,0,-2000,-1618,-290
52617000,1048,-1,-11,-2183,-1450,-320
52636000,1051,-8,-6,-1923,-1893,-213
52655000,1054,-5,-4,-1938,-1511,-412
52674000,1057,-5,1,-2091,-1480,-259
52693000,1049,5,-10,-1908,-1404,-381
52712000,1048,-2,-11,-1954,-1923,-335
52731002,1056,3,-3,-2045,-1633,-320
52750000,1043,-1,-15,-2106,-1160,-442
52769000,1050,3,-15,-2030,-1893,-229
52788000,1053,-2,-4,-1862,-1725,-305
52807000,1058,3,-11,-2061,-1496,-290
52826000,1050,0,-14,-2091,-1389,-244
52845000,1047,2,-13,-1954,-1755,-442
52864000,1048,-4,-7,-2259,-1633,-274
52883000,1054,0,-10,-2122,-1465,-412
52902000,1049,-5,-16,-2061,-1603,-229
52921000,1052,0,-5,-2000,-1832,-381
52940000,1046,-1,-6,-1969,-1465,-396
52959000,1051,5,-18,-2106,-1419,-259
52978000,1047,2,-8,-1938,-1633,-167
52997000,1055,9,-8,-2030,-1648,-198
53016000,1049,5,-10,-2091,-1480,-274
53035000,1051,-1,-10,-2000,-1664,-229
53054000,1053,-2,-8,-1984,-1541,-320
53073000,1046,8,-1,-2137,-1419,-274
53092000,1052,0,-12,-2000,-2000,-412
53111000,1055,2,-15,-2366,-1496,-381
53130000,1053,4,-15,-2167,-1633,-351
53149000,1049,0,-10,-1938,-1557,-320
53168000,1053,0,-13,-1786,-1389,-305
53187000,1049,3,-16,-1908,-1496,30
53206000,1045,-3,-10,-1923,-1450,-396
53225000,1052,3,-9,-2183,-1587,-351
53244000,1053,3,-14,-2015,-1450,-244
53263000,1044,-4,-12,-1969,-1526,-244
53282000,1049,0,-3,-2183,-1816,-381
53301000,1054,-3,-7,-2000,-1389,-259
53320000,1050,1,-7,-2030,-1358,-274
53339000,1053,0,-12,-2122,-1526,-183
53358000,1047,3,-13,-2015,-1816,-320
53377000,1048,0,0,-2015,-1557,-259
53396000,1052,1,-15,-1984,-1297,-335
53415000,1054,-1,-13,-2000,-1862,-305
53434000,1049,2,1,-1908,-1664,-320
53453000,1048,-5,-10,-2152,-1419,-274
53472000,1056,0,-13,-2000,-1541,-534
53491000,1048,6,-13,-2000,-1893,-320
53510000,1047,1,0,-1908,-1511,-473
53529000,1051,2,-11,-2137,-1374,-534
53548000,1046,3,-23,-2076,-1709,-351
53567000,1053,6,-8,-1969,-1801,-183
53586000,1056,4,-5,-1969,-1557,-320
53605000,1053,5,-15,-1893,-1374,-229
53624000,1048,0,-17,-1984,-1618,-366
53643000,1052,2,-11,-1954,-1603,-274
53662000,1048,4,-19,-2167,-1312,-213
53681000,1049,0,-11,-2000,-1633,-167
53700000,1049,0,-7,-2106,-1755,-351
