# IKS01A3 
 
time[us],acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps]
477465000,924,783,-528,4290,-18992,60259
477484001,1045,796,-494,2045,-31832,65664
477503000,976,723,-522,122,-36687,59648
477522000,846,537,-530,-8137,-37328,49068
477541001,830,344,-624,-23862,-37603,33129
477560000,831,241,-771,-48259,-31145,7053
477579000,922,359,-579,-65572,-16549,-59038
477598000,1065,804,-154,-54870,-11572,-191374
477617000,1340,680,105,-27541,-41755,-389771
477636000,139,605,-206,-26992,-68610,-309832
477655000,-1014,527,-395,-64412,-33312,-78702
477674000,41,1741,357,-36748,-25862,107801
477693000,524,1762,110,961,-18564,207160
477712000,601,374,-282,2671,-5099,139282
477731000,661,-156,-888,-12931,9816,-42351
477750000,891,739,-433,-31022,4274,-117053
477769000,798,822,-84,-45496,-27190,-180320
477788000,204,495,-104,-37022,-37603,-204458
477807000,-241,779,-125,-39908,-6458,-97709
477826000,181,1883,104,-23618,-17938,26549
477845000,486,1320,101,12335,-5007,103679
477864000,484,506,-269,28854,2778,23053
477883000,474,833,-230,29984,5832,-44702
477902000,330,956,-404,17862,10274,-15343
477921000,439,701,-365,7847,4809,8030
477940000,423,652,-205,3022,8335,-6106
477959000,410,1054,-150,11282,8366,-8412
477978000,447,1181,-116,27496,6946,15938
477997000,430,1037,-136,42381,7618,29389
478016000,413,969,-196,52320,11786,30198
478035000,410,917,-235,58473,16641,26931
478054000,460,859,-221,61984,16809,23404
478073000,451,757,-255,63389,18366,12167
478092000,423,786,-299,62396,21312,7358
478111000,484,810,-298,63038,25190,10641
478130000,507,769,-304,63526,26778,14259
478149000,442,769,-279,65862,27832,13282
478168000,492,762,-203,64748,24534,12732
478187000,491,687,-258,62671,24396,9847
478206000,521,716,-357,62427,25480,6885
478225000,434,718,-331,64687,29404,3190
478244000,462,644,-290,59160,28091,5038
478263000,444,612,-321,53480,27297,2610
478282000,473,612,-421,45374,28396,3755
478301000,478,604,-463,38793,31679,15236
478320000,490,533,-430,30106,33572,22137
478339000,531,539,-438,19328,33206,30916
478358000,581,462,-533,6503,31954,38503
478377000,604,385,-583,-9312,30198,52442
478396000,650,336,-630,-25053,29114,65541
478415000,637,277,-767,-44229,32091,88900
478434000,797,177,-764,-66320,23206,108809
478453000,864,23,-920,-95145,28763,117511
478472000,989,-230,-960,-130900,30244,72549
478491000,1042,-81,-797,-147374,37587,-47129
478510000,1249,331,-480,-152793,30564,-207954
478529000,1438,668,-88,-148396,-8137,-365419
478548000,272,1177,-168,-134702,-41053,-297633
478567000,-676,1050,-50,-163221,-39511,-108442
478586000,298,2200,840,-121725,-49908,88442
478605000,516,2237,675,-51847,-25923,178030
478624002,510,1092,-146,-43572,17251,129862
478643000,662,250,-494,-18931,13496,-54977
478662000,791,583,-468,-23755,18580,-188137
478681001,874,773,-317,-48335,-1267,-205160
478700000,-157,894,-293,-63740,-6167,-132503
478719000,-46,1050,97,-60977,17206,6412
478738000,500,2037,625,-22305,-2916,63480
478757000,537,1578,264,15236,8137,85679
478776000,638,592,-208,19541,7541,24412
478795000,681,625,-378,14717,1236,-41496
478814000,526,864,-333,3847,-977,-49725
478833000,612,944,-193,-6473,-8351,-46748
478852000,493,913,-101,-7877,-11709,-42992
478871000,345,1036,-30,-5709,-7511,-18198
478890000,397,1275,116,5251,-4610,13358
478909000,404,1250,130,23129,-488,31832
478928000,401,1055,50,33755,4824,30412
478947000,421,949,-49,38335,7465,23251
478966000,431,918,-82,40229,8625,21801
478985000,454,900,-67,41053,7694,18992
479004000,388,863,-85,42473,9328,10030
479023000,398,893,-55,41587,8900,9862
479042000,457,946,-45,44274,9282,15038
479061000,389,928,-92,46870,12519,18549
479080000,417,848,-92,46503,13496,20564
479099001,463,903,-86,48763,13435,17862
479118000,367,806,-127,47755,17557,13053
479137000,384,721,-155,42045,20916,11343
479156000,452,886,-125,42549,19343,18885
479175000,422,786,-176,38137,21893,26198
479194000,451,811,-164,38458,23206,20244
479213000,491,773,-147,35664,22885,13435
479232000,448,773,-172,31755,23297,9068
479251000,465,813,-202,28122,21847,14824
479270000,432,793,-211,23725,23862,24824
479289000,482,767,-192,18549,24045,28809
479308000,585,725,-179,18183,20824,24625
479327000,504,723,-213,9893,13877,23236
479346004,510,697,-239,3541,13618,21145
479365000,527,680,-255,-3847,9908,24274
479384000,557,639,-285,-13648,6122,32900
479403000,569,562,-315,-25862,3923,41190
479422000,599,414,-383,-42320,2748,35221
479441000,598,135,-547,-66000,16977,-11343
479460000,665,228,-552,-71435,34045,-149160
479479000,853,470,-383,-61053,35832,-333022
479498000,1168,520,-192,-66442,2732,-476473
479517000,364,1283,-341,-68045,-35801,-352809
479536000,-679,1119,-338,-118839,-37709,-89206
479555000,-142,2075,325,-81664,-10702,126015
479574000,185,2160,835,-33770,-19404,213389
479593000,527,824,-480,-62778,43083,211007
479612000,632,88,-554,-64229,19435,53419
479631000,749,615,-306,-43969,32824,-140732
479650000,975,827,-143,-56870,-3618,-217435
479669000,275,1134,135,-56732,-35389,-203679
479688000,-630,686,-58,-73587,-25770,-74106
479707000,28,2000,818,-38977,-35328,62580
479726000,22,2147,423,-1908,-14916,144106
479745000,194,1131,-3,-1129,7236,89679
479764004,407,449,-16,8000,10366,-35099
479783000,357,855,-72,3511,5709,-83541
479802000,230,1025,-87,-3603,-1572,-55923
479821001,200,695,25,-4549,-2778,-51740
479840000,189,1173,234,3511,-10488,-27175
479859000,206,1537,230,16366,-12564,23938
479878000,193,1254,62,25572,-6793,46290
479897000,269,978,-2,28427,244,29022
479916000,291,970,-76,29099,2412,10137
479935000,350,1056,-52,29984,534,9465
479954000,303,1011,-69,29801,-198,12763
479973000,416,1045,1,33511,-6213,11099
479992000,335,1096,-17,40580,-10259,8183
480011000,300,1059,-62,42381,-12717,14305
480030000,352,1087,-64,45511,-13984,22076
480049000,335,1030,-131,46916,-13893,25816
480068000,361,981,-171,47007,-14030,26335
480087000,347,969,-230,46717,-12671,24427
480106000,403,963,-241,45465,-13236,24167
480125000,408,1005,-239,45801,-16015,25190
480144000,426,995,-240,45221,-19969,31587
480163000,381,1006,-285,45007,-21679,39053
480182000,386,962,-301,43740,-23053,47572
480201000,417,951,-320,42290,-24259,51938
480220000,412,887,-358,39770,-24519,54244
480239000,433,845,-368,34717,-26748,51343
480258000,400,828,-364,28427,-27022,49389
480277000,403,821,-361,21648,-29099,51847
480296000,401,801,-371,12274,-30961,64946
480315000,443,740,-360,1297,-32076,74381
480334000,458,691,-350,-11083,-33389,80030
480353000,434,685,-411,-22687,-34183,94717
480372000,483,535,-494,-42610,-30030,110076
480391000,482,374,-479,-66961,-28091,111190
480410000,476,216,-552,-96824,-15954,89312
480429000,542,-99,-629,-141129,1725,31923
480448000,680,360,-41,-154076,11053,-132381
480467000,1222,747,449,-146137,-9908,-373969
480486000,968,1003,805,-122274,-103267,-500274
480505000,-1307,66,448,-132122,-121404,-292030
480524000,-691,2294,1549,-105496,-90946,41389
480543000,-409,3254,-335,13465,-94793,218946
480562000,328,994,1041,44396,54320,265801
480581000,139,-563,-1169,51007,36152,110213
480600000,668,705,15,-14137,19694,73206
480619000,602,1018,-17,-9114,34061,778
480638000,656,514,244,-7893,-21908,-75969
480657000,16,538,96,-18671,-13847,-67694
480676000,171,1020,-49,-36534,-12809,40320
480695000,459,986,-74,-34931,-3221,79038
480714000,812,517,-8,-47206,4000,2335
480733000,575,774,52,-48351,-11022,-111633
480752000,269,876,72,-50244,-16396,-161465
480771000,-72,226,258,-60488,-19038,-163358
480790000,-87,1481,731,-31297,-7603,-97145
480809000,32,2145,274,13480,-8167,41190
480828000,178,708,-18,25007,17389,85343
480847001,328,748,-112,7786,27236,59755
480866000,441,941,109,91,17954,44045
480885000,471,800,172,2519,6000,198
480904003,306,927,144,4641,488,-30870
480923000,208,1131,140,13099,4580,-19435
480942000,191,1089,77,15679,12290,6854
480961000,259,1023,152,21679,18000,17877
480980000,259,981,155,26977,20946,20167
480999000,253,1024,210,35526,22198,19389
481018000,262,1009,200,43496,25984,25175
481037000,245,1024,192,49480,30183,31862
481056000,260,983,210,54870,35282,38488
481075000,279,961,178,57969,38931,38977
481094000,234,885,136,60305,46442,37099
481113000,273,940,163,60595,50427,37267
481132000,272,934,122,58946,54625,46015
481151000,301,898,57,56061,55770,54503
481170000,296,821,35,53465,60519,50259
481189000,266,715,28,47206,63893,37816
481208000,385,904,94,42885,64473,34000
481227000,380,904,119,40015,56335,44274
481246000,326,740,1,30213,51145,38244
481265000,348,648,-33,19145,50427,22122
481284000,300,766,-39,12351,57618,-3267
481303000,381,774,18,1969,61587,-3664
481322000,394,783,0,-8335,57358,13725
481341000,383,800,3,-17618,51984,42824
481360000,392,704,-179,-29938,51190,55389
481379001,578,705,-84,-43267,46763,50412
481398000,620,676,-189,-53496,37526,66458
481417000,557,616,-319,-71816,35633,93603
481436000,535,298,-577,-87038,55740,102030
481455000,610,-229,-827,-129160,81374,61389
481474000,700,-144,-489,-145358,103374,-92412
481493000,1024,383,-138,-153664,98061,-285267
481512000,1397,1002,427,-152137,32442,-479648
481531000,162,1367,408,-128641,-11648,-384198
481550000,-12,2259,1400,-132015,-71893,-68412
481569000,18,3789,1694,381,-31465,136167
481588000,102,1898,358,-2778,44152,222564
481607000,359,336,-174,10152,70931,157572
481626000,1024,-4,-187,-7435,52152,27954
481645000,778,718,194,-7587,18580,-59770
481664000,671,742,355,-21877,-4885,-105725
481683000,318,367,281,-21068,-22259,-146229
481702000,106,729,558,-21694,-39755,-79923
481721000,152,1609,564,-20137,-38564,25419
481740000,227,1315,410,-11175,-8656,63984
481759000,494,841,386,-6167,-992,-6061
481778000,279,732,229,-5038,1419,-96015
481797000,133,545,187,-10137,1267,-139679
481816000,237,1019,586,-7893,-23816,-55908
481835000,136,1854,771,17847,-36870,33541
481854000,152,1461,547,43603,-26274,65908
481873000,272,939,376,52809,-21465,45419
481892000,281,970,216,54488,-19740,39862
481911000,326,949,158,49099,-14259,44885
481930000,435,826,229,48076,-19129,25816
481949000,433,906,264,50931,-24442,1969
481968000,357,991,226,54320,-28015,885
481987000,364,1011,249,56916,-30564,8839
482006000,267,922,185,57435,-27541,13862
482025000,345,1034,225,57053,-27801,24061
482044001,405,1019,199,60305,-27816,29954
482063000,391,926,164,60931,-29083,25114
482082000,364,970,138,60824,-28213,22961
482101000,358,964,101,59404,-27832,26091
482120000,375,886,89,59099,-27511,24030
482139000,390,958,70,59404,-28641,21908
482158000,354,924,40,58946,-27358,24351
482177000,370,902,20,59190,-25358,18030
482196000,353,958,-2,58916,-24152,16534
482215000,431,936,-41,57251,-24320,21770
482234000,432,892,-107,56534,-25251,20610
482253000,421,837,-169,52671,-26442,20946
482272000,428,814,-185,49343,-27541,18061
482291000,430,873,-199,45465,-29572,20396
482310000,425,950,-225,41786,-32503,40763
482329000,463,885,-270,36458,-32122,64702
482348000,457,775,-305,33404,-30900,80671
482367000,510,706,-327,21236,-36809,86152
482386000,516,588,-345,10473,-36702,94030
482405000,524,379,-517,-15832,-35862,107068
482424000,443,69,-638,-51541,-29618,108442
482443000,671,-81,-657,-93908,-13496,25709
482462000,770,428,-211,-88931,-1465,-165160
482481000,1137,912,237,-70076,-11877,-412473
482500000,389,768,183,-55099,-61282,-500274
482519002,-1180,274,-31,-126687,-80763,-195709
482538000,-667,2872,1129,-61358,-77450,116870
482557000,341,2375,548,2641,-23251,229877
482576000,185,656,-49,3343,12519,184961
482595000,555,-326,94,11145,2244,-7435
482614000,467,623,-720,-10244,27908,-57587
482633000,388,1093,200,-18885,-10473,-75694
482652000,49,875,114,-17419,6534,-42076
482671000,124,977,354,-10045,-8809,27679
482690000,265,1283,191,-7618,-6717,85557
482709000,502,518,-294,-19404,137,74564
482728000,757,448,-163,-32702,-4213,-27511
482747000,554,902,-15,-28503,-14412,-102671
482766001,347,901,85,-33541,-29160,-132748
482785000,-165,606,10,-38702,-10656,-91389
482804000,-56,1460,430,-21068,-1862,-25343
482823000,242,1882,487,11938,-2381,48198
482842000,231,920,79,27297,1938,50351
482861000,268,768,-145,22793,8061,29526
482880000,364,889,-266,10000,13816,32763
