# IKS01A3 
 
time[us],acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps]
223750000,340,407,843,-1541,-25175,-7282
223769000,400,382,820,-2824,-21145,-15
223788001,413,341,813,-3938,-20946,-839
223807000,469,343,824,-1007,-21587,-3770
223826000,386,362,812,-1267,-18641,-1129
223845000,372,344,803,183,-18931,-4122
223864000,373,359,835,564,-15908,-1358
223883000,368,358,839,3541,-16335,381
223902000,428,375,858,4916,-10854,7328
223921000,440,330,882,5297,-9816,10488
223940000,451,364,959,8870,-13389,-1236
223959000,391,466,974,9435,-12427,-4610
223978000,355,566,1028,17007,-12015,-13145
223997000,309,663,1138,31404,-20000,-13358
224016000,400,833,1190,49129,-29603,-13053
224035000,481,760,1167,61480,-39740,-10748
224054000,605,606,1141,70549,-53450,-18778
224073000,706,486,1168,79877,-65496,-33129
224092000,570,439,979,91206,-77251,-58671
224111000,290,240,792,84000,-75603,-48946
224130000,267,140,846,67877,-66427,-21083
224149000,219,276,717,63664,-63343,-26885
224168000,271,353,523,48015,-49022,-17877
224187000,392,333,396,34320,-36595,-12366
224206000,517,450,379,27190,-34106,-15328
224225000,400,568,298,21206,-31022,-12152
224244000,369,541,238,8687,-14900,6641
224263000,427,461,305,-4503,-2885,17740
224282000,443,514,413,-11969,-2167,13893
224301000,402,659,484,-17709,-1251,19511
224320000,415,678,560,-20137,1480,29312
224339000,483,598,569,-26320,2610,26977
224358000,530,582,602,-29908,15,12106
224377000,534,577,600,-30870,-4213,-8091
224396000,448,667,583,-30473,-7664,-22687
224415000,434,736,570,-29740,-8717,-22076
224434000,491,670,593,-31343,-9832,-12793
224453000,532,592,585,-35389,-12396,-13450
224472000,547,563,580,-36473,-15206,-21022
224491000,519,556,539,-31938,-11465,-35938
224510000,494,650,543,-21389,-14213,-46427
224529000,470,739,504,-15801,-9694,-29053
224548000,505,656,469,-13541,-2137,-8931
224567000,594,531,483,-14519,-2305,-3282
224586000,575,555,471,-15328,-5068,-4000
224605000,595,640,530,-15267,-4992,1679
224624000,605,631,634,-13969,-3938,11374
224643000,641,598,718,-12870,-2580,14961
224662000,625,620,794,-8961,-7603,229
224681000,565,675,760,-3389,-6641,-7404
224700000,616,562,731,-2229,-7893,-3755
224719000,659,492,732,-1206,-7923,-9297
224738000,561,523,708,2503,-5435,-16977
224757000,529,602,710,5435,-4854,-10458
224776000,549,482,665,1725,900,5450
224795000,562,384,653,-1099,-778,6274
